,Country,Commodity,Commodity (Type),Year,Live exports (Extra-EU) (THOUSAND TONS (CARCASS WEIGHT EQ.)),Live exports (Intra-EU) (THOUSAND TONS (CARCASS WEIGHT EQ.)),Live imports (Extra-EU) (THOUSAND TONS (CARCASS WEIGHT EQ.)),Live imports (Intra-EU) (THOUSAND TONS (CARCASS WEIGHT EQ.)),Meat exports (Extra-EU) (THOUSAND TONS (CARCASS WEIGHT EQ.)),Meat exports (Intra-EU) (THOUSAND TONS (CARCASS WEIGHT EQ.)),Meat imports (Extra-EU) (THOUSAND TONS (CARCASS WEIGHT EQ.)),Meat imports (Intra-EU) (THOUSAND TONS (CARCASS WEIGHT EQ.)),Total live exports (THOUSAND TONS (CARCASS WEIGHT EQ.)),Total live imports (THOUSAND TONS (CARCASS WEIGHT EQ.)),Total Meat exports (THOUSAND TONS (CARCASS WEIGHT EQ.)),Total Meat Exports (THOUSAND TONS (CARCASS WEIGHT EQ.)),Total Meat imports (THOUSAND TONS (CARCASS WEIGHT EQ.)),Net production (THOUSAND HEAD),Net production (THOUSAND TONS (CARCASS WEIGHT EQ.)),Total Population (THOUSAND PEOPLE),Area (SQ.KM.)
22484,Ireland,BOVINE,MEAT,2003,12.604107,8.136681,0.00195,0.480732999999999,238.923525,157.545205,10.03729,10.568257,20.740788000000002,0.48268299999999903,396.46873000000005,396.46873000000005,20.605547,1863.6,567.8,3926.45,70273
22485,Ireland,BOVINE,MEAT,2004,9.371508,3.554289,0.007664,0.343686,220.130295,152.77235,17.98118,21.693784,12.925797,0.35135,372.902645,372.902645,39.674964,1812.8,562.7,3990.96,70273
22486,Ireland,BOVINE,MEAT,2005,6.54064,10.024679,0.092399,0.437550999999999,202.15969,181.94061,16.34691,9.23916,16.565319000000002,0.529949999999999,384.1003,384.1003,25.58607,1684.71,545.9,4072.949,70273
22487,Ireland,BOVINE,MEAT,2006,4.219094,14.387586,0.003443,0.188035,206.15658,205.62972,20.380235,9.856594,18.60668,0.191478,411.7863,411.7863,30.236829,1773.2,572.2,4169.482,70273
22488,Ireland,BOVINE,MEAT,2007,6.01571,17.448468,0.008034,0.074259,182.271889999999,222.363735,21.519845,7.307995,23.464177999999997,0.082293,404.635624999999,404.635624999999,28.827840000000002,1770.6,580.8,4300.131,70273
22489,Ireland,BOVINE,MEAT,2008,6.92388599999999,13.085311,0.01147,0.0396179999999999,196.718515,185.00917,23.055175,11.469695,20.00919699999999,0.051087999999999904,381.727685,381.727685,34.52487,1664.96,537.24,4419.537,70273
22490,Ireland,BOVINE,MEAT,2009,12.982374,16.273945,0.00886599999999999,0.096297,187.71408,183.41644,25.551235,7.565165,29.256319,0.10516299999999998,371.13052,371.13052,33.1164,1600.39,514.43,4485.248,70273
22491,Ireland,BOVINE,MEAT,2010,15.2702029999999,18.79962,0.029306,0.069859,208.813191,187.771049,27.8617779999999,8.242125,34.0698229999999,0.099165,396.58424,396.58424,36.1039029999999,1716.42,559.0,4514.337,70273
22492,Ireland,BOVINE,MEAT,2011,12.604437,13.712663,0.167324,0.060365,224.492071999999,196.772484,30.662444,7.616624,26.3171,0.227689,421.264555999999,421.264555999999,38.279068,1642.34,546.76,4534.833,70273
22493,Ireland,BOVINE,MEAT,2012,12.477755,9.99749499999999,1.623378,0.290256,192.281467,178.047209,29.0482579999999,12.369225,22.47524999999999,1.913634,370.328676,370.328676,41.417482999999905,1483.76,495.4,4554.169,70273
22494,Ireland,BOVINE,MEAT,2013,11.682272,9.080769,0.684392,0.048719,200.194585,170.48574,27.1148459999999,6.300298,20.763041,0.733111,370.680325,370.680325,33.4151439999999,1588.66,517.57,4574.931,70273
22495,Ireland,BOVINE,MEAT,2014,13.732292,11.2704709999999,0.059795,0.24756,226.607105,193.000685999999,25.6228999999999,7.576419,25.0027629999999,0.307355,419.607790999999,419.607790999999,33.199318999999896,1748.7,581.81,4602.733,70273
22496,Ireland,BOVINE,MEAT,2015,9.123942,7.012956,0.142906,0.28251,224.501137,168.265057999999,26.843212,10.7775869999999,16.136898,0.425416,392.766194999999,392.766194999999,37.6207989999999,1664.87,564.14,4641.602,70273
22497,Ireland,BOVINE,MEAT,2016,6.932872,5.937307,0.18195,0.26577,276.29898,181.280435,30.047427,11.722419,12.870179,0.44772,457.579415,457.579415,41.769846,1744.19,588.36,4689.918,70273
22498,Ireland,BOVINE,MEAT,2017,8.673976,6.980014,0.16625,0.775022,282.142395,182.416904,32.737262,13.614758,15.65399,0.941272,464.559299,464.559299,46.35202,1851.56,617.02,4741.657,70273
22499,Ireland,BOVINE,MEAT,2018,7.98039899999999,9.848143,0.200494,0.504058,287.586514,180.308672,32.506264,13.451957,17.82854199999999,0.7045520000000001,467.895186,467.895186,45.958221,1896.04,622.54,4802.05,70273
22500,Ireland,BOVINE,MEAT,2019,9.896138,12.0570589999999,0.137674,3.470049,290.813255,194.609217,27.36034,10.580686,21.9531969999999,3.607723,485.422472,485.422472,37.941026,1852.51,619.8,4866.964,70273
22501,Ireland,BOVINE,MEAT,2020,11.353695,9.190745,0.063314,5.177444,308.19759,173.741272,24.358232,9.424384,20.54444,5.2407580000000005,481.938862,481.938862,33.782616000000004,1881.89,633.38,4925.074,70273
22502,Ireland,BOVINE,MEAT,2021,12.26945,9.35130499999999,0.08614,3.914538,270.734966,207.135575,33.308971,10.733109,21.62075499999999,4.000678,477.870541,477.870541,44.04208,1792.14,594.51,4967.164,70273
22503,Ireland,BOVINE,MEAT,2022,13.3303549999999,13.985712,0.028533,0.493739,267.100615,231.299845,58.092087,11.360505,27.316066999999897,0.522272,498.40046,498.40046,69.452592,1911.64,621.42,5005.888,70273
23180,Ireland,PIGS,MEAT,2002,7.38230999999999,0.33852,0.00140399999999999,0.00039,85.6241199999999,36.654815,25.06437,32.030529,7.72082999999999,0.00179399999999999,122.2789349999999,122.2789349999999,57.094899,3109.5,229.7,3862.065,70273
23181,Ireland,PIGS,MEAT,2003,7.368816,0.427518,0.0,0.009734,83.19911,31.13151,31.518665,42.248152,7.796334,0.009734,114.33062000000001,114.33062000000001,73.766817,2895.5,218.8,3926.45,70273
23182,Ireland,PIGS,MEAT,2004,8.271588,0.268632,0.0,0.003822,80.07194,25.569035,38.42816,51.362959,8.54022,0.003822,105.640975,105.640975,89.791119,2733.9,204.3,3990.96,70273
23183,Ireland,PIGS,MEAT,2005,4.540224,0.247572,0.000936,0.624857999999999,86.4576099999999,32.7428649999999,36.306545,59.616811,4.787796,0.6257939999999991,119.20047499999981,119.20047499999981,95.923356,2647.1,205.2,4072.949,70273
23184,Ireland,PIGS,MEAT,2006,1.93580399999999,0.438438,0.007332,0.0,80.52376,34.678195,46.519605,68.4748439999999,2.37424199999999,0.007332,115.201955,115.201955,114.9944489999999,2658.0,209.0,4169.482,70273
23185,Ireland,PIGS,MEAT,2007,1.557504,0.173315999999999,0.014118,0.320658,84.09005,40.015525,45.78863,77.50997,1.730819999999999,0.334776,124.105575,124.105575,123.2986,2615.0,205.3,4300.131,70273
23186,Ireland,PIGS,MEAT,2008,1.613586,0.0368939999999999,0.0114659999999999,0.410514,84.28974,45.046775,35.02813,77.7721649999999,1.65048,0.4219799999999999,129.336515,129.336515,112.80029499999989,2577.64,202.45,4419.537,70273
23187,Ireland,PIGS,MEAT,2009,2.294682,0.160836,0.007332,0.079872,79.281065,40.677675,31.573175,64.4019249999999,2.455518,0.087204,119.95874,119.95874,95.97509999999991,2420.77,195.74,4485.248,70273
23188,Ireland,PIGS,MEAT,2010,3.545966,0.105891,0.0,0.103843999999999,95.59063,45.158223,32.537919,64.138056,3.651857,0.103843999999999,140.748853,140.748853,96.67597500000001,2657.07,214.13,4514.337,70273
23189,Ireland,PIGS,MEAT,2011,2.344321,0.0630619999999999,0.005802,0.099324,125.580516,45.058803,40.695863,66.032617,2.407383,0.105126,170.639319,170.639319,106.72848,2905.01,233.71,4534.833,70273
23190,Ireland,PIGS,MEAT,2012,1.321967,0.0,0.0115,0.002048,136.646449,43.940294,33.265873,69.657996,1.321967,0.013548,180.58674299999998,180.58674299999998,102.923869,2972.26,241.49,4554.169,70273
23191,Ireland,PIGS,MEAT,2013,21.316607,0.0546389999999999,0.0,0.030734,142.407561,36.999267,42.139827,71.1820599999999,21.371246000000003,0.030734,179.406828,179.406828,113.32188699999989,2903.68,239.31,4574.931,70273
23192,Ireland,PIGS,MEAT,2014,30.425309,0.087571,0.801563,0.010835,150.779168,46.661066,38.358226,69.75721,30.51288,0.8123980000000001,197.440234,197.440234,108.115436,3042.83,254.14,4602.733,70273
23193,Ireland,PIGS,MEAT,2015,32.436149,0.062809,1.313102,0.00176299999999999,158.696413,58.331986,37.871672,75.338173,32.498958,1.314865,217.028399,217.028399,113.209845,3226.01,276.4,4641.602,70273
23194,Ireland,PIGS,MEAT,2016,27.673786,0.126397999999999,0.81624,0.28332,176.554581,53.79912,38.041874,80.5377989999999,27.800183999999998,1.0995599999999999,230.353701,230.353701,118.5796729999999,3316.57,282.7,4689.918,70273
23195,Ireland,PIGS,MEAT,2017,31.2900119999999,0.253548,0.613411,0.463013,185.784982,54.771251,39.781026,79.901753,31.5435599999999,1.076424,240.55623300000002,240.55623300000002,119.682779,3355.09,294.17,4741.657,70273
23196,Ireland,PIGS,MEAT,2018,33.411829,0.098277,0.635095,0.391648,182.687804,52.065161,47.655502,70.5558049999999,33.510106,1.026743,234.75296500000002,234.75296500000002,118.2113069999999,3446.69,303.27,4802.05,70273
23197,Ireland,PIGS,MEAT,2019,31.5465309999999,0.216576,0.641674,0.389835,188.192032,43.120383,45.1123319999999,68.430981,31.7631069999999,1.031509,231.31241500000002,231.31241500000002,113.5433129999999,3457.21,304.37,4866.964,70273
23198,Ireland,PIGS,MEAT,2020,9.192788,0.571182,0.610561,0.486981999999999,193.480844,44.4362359999999,40.767851,59.555273,9.76397,1.097542999999999,237.91707999999988,237.91707999999988,100.323124,3546.35,320.13,4925.074,70273
23199,Ireland,PIGS,MEAT,2021,31.5392,0.256932,0.646889,1.167917,203.29536,48.409504,29.5466549999999,70.7771959999999,31.796132,1.8148060000000001,251.704864,251.704864,100.3238509999998,3689.79,335.13,4967.164,70273
23200,Ireland,PIGS,MEAT,2022,26.506555,0.335164,0.429724,1.183859,192.579179,56.204267,31.079017,71.09599,26.841718999999998,1.613583,248.78344600000003,248.78344600000003,102.175007,3635.53,332.58,5005.888,70273
23201,Ireland,POULTRY,MEAT,2002,0.0,0.0,0.0,0.0553699999999999,50.69005,10.8248699999999,27.91306,40.2757779999999,0.0,0.0553699999999999,61.5149199999999,61.5149199999999,68.1888379999999,87820.0,122.68,3862.065,70273
23202,Ireland,POULTRY,MEAT,2003,0.0,0.0,0.0,0.019088,52.951765,11.813885,31.10857,43.4576809999999,0.0,0.019088,64.76565000000001,64.76565000000001,74.56625099999991,88720.0,122.68,3926.45,70273
23203,Ireland,POULTRY,MEAT,2004,0.0,0.0,0.0,0.03249,57.3981749999999,12.188425,34.89122,36.752245,0.0,0.03249,69.5865999999999,69.5865999999999,71.64346499999999,94445.5864675142,142.15,3990.96,70273
23204,Ireland,POULTRY,MEAT,2005,0.0,0.0,0.0,0.01554,57.0649499999999,15.967705,48.22875,48.3478099999999,0.0,0.01554,73.03265499999989,73.03265499999989,96.5765599999999,94545.247656189,142.3,4072.949,70273
23205,Ireland,POULTRY,MEAT,2006,0.0,0.0,0.0,0.0735,54.524555,14.433715,40.135035,51.217692,0.0,0.0735,68.95827,68.95827,91.352727,86346.453867873,129.96,4169.482,70273
23206,Ireland,POULTRY,MEAT,2007,0.0,0.0,2.1749,0.0091,56.3432849999999,14.967485,42.45222,49.379475,0.0,2.184,71.3107699999999,71.3107699999999,91.831695,81077.6990265969,122.03,4300.131,70273
23207,Ireland,POULTRY,MEAT,2008,0.0,0.0,1.64751999999999,0.0,60.2308,14.8241,48.9313249999999,47.213255,0.0,1.64751999999999,75.0549,75.0549,96.1445799999999,78008.1344154122,117.41,4419.537,70273
23208,Ireland,POULTRY,MEAT,2009,0.0,0.0,0.0,0.0665699999999999,62.6227249999999,14.23395,48.606485,48.0383949999999,0.0,0.0665699999999999,76.85667499999991,76.85667499999991,96.6448799999999,75062.8217229814,112.977011494252,4485.248,70273
23209,Ireland,POULTRY,MEAT,2010,0.0,0.0,0.0,0.166823999999999,78.630066,13.34887,49.4669479999999,57.440765,0.0,0.166823999999999,91.978936,91.978936,106.9077129999999,82898.2531084508,124.770114942528,4514.337,70273
23210,Ireland,POULTRY,MEAT,2011,0.0,0.0,0.0,0.198888,91.602106,10.247849,52.842926,61.007485,0.0,0.198888,101.84995500000001,101.84995500000001,113.85041100000001,85183.74,128.21,4534.833,70273
23211,Ireland,POULTRY,MEAT,2012,0.0,0.0,0.0,0.239602,77.118017,6.930562,54.10507,67.3933859999999,0.0,0.239602,84.04857899999999,84.04857899999999,121.49845599999989,88412.9,132.41,4554.169,70273
23212,Ireland,POULTRY,MEAT,2013,0.889431,0.0,0.887885,0.12854,66.3969449999999,8.579634,56.619568,73.536317,0.889431,1.016425,74.9765789999999,74.9765789999999,130.155885,77451.05,117.05,4574.931,70273
23213,Ireland,POULTRY,MEAT,2014,1.316435,0.0,1.316352,0.0694299999999999,79.939944,10.531232,65.769994,82.815752,1.316435,1.3857819999999998,90.471176,90.471176,148.585746,76172.52,115.9,4602.733,70273
23214,Ireland,POULTRY,MEAT,2015,2.13199699999999,0.000363,0.569404999999999,0.069008,88.104451,10.369627,77.8622599999999,78.878856,2.13235999999999,0.638412999999999,98.47407799999999,98.47407799999999,156.74111599999992,80259.66,128.02,4641.602,70273
23215,Ireland,POULTRY,MEAT,2016,1.539416,0.0,0.811856,0.039632,80.5175209999999,11.376109,76.826657,111.001586,1.539416,0.851488,91.8936299999999,91.8936299999999,187.828243,91980.3,145.51,4689.918,70273
23216,Ireland,POULTRY,MEAT,2017,1.49236,0.0,0.922205,0.101372,95.837386,15.2989249999999,66.753084,116.652905,1.49236,1.023577,111.13631099999989,111.13631099999989,183.405989,95512.97,152.23,4741.657,70273
23217,Ireland,POULTRY,MEAT,2018,2.193607,0.0,0.515336999999999,0.159123,93.90897,13.995185,67.27543,140.457126,2.193607,0.6744599999999991,107.904155,107.904155,207.732556,98599.14,156.78,4802.05,70273
23218,Ireland,POULTRY,MEAT,2019,0.789067,0.0,0.466524999999999,0.063119,92.513429,23.170291,66.900883,115.151055,0.789067,0.529643999999999,115.68372,115.68372,182.051938,106144.93,167.06,4866.964,70273
23219,Ireland,POULTRY,MEAT,2020,0.123951999999999,0.0,1.030807,0.049834,86.667745,19.476557,56.470675,97.446907,0.123951999999999,1.080641,106.144302,106.144302,153.91758199999998,111664.58,176.78,4925.074,70273
23220,Ireland,POULTRY,MEAT,2021,0.934863,0.0,1.265673,0.186662,69.744179,21.430393,36.174016,118.634774999999,0.934863,1.4523350000000002,91.174572,91.174572,154.808790999999,110426.84,175.98,4967.164,70273
23221,Ireland,POULTRY,MEAT,2022,0.619909,0.0,1.22555,0.364019,90.457599,25.272047,61.3032829999999,124.668983,0.619909,1.589569,115.729646,115.729646,185.9722659999999,107726.06,170.94,5005.888,70273
23327,Ireland,SHEEP AND GOATS,MEAT,2002,0.772069,0.070453,0.110967,0.0,10.194789,42.288748,1.860949,0.177198,0.842522,0.110967,52.483537,52.483537,2.038147,3307.5,66.5,3862.065,70273
23328,Ireland,SHEEP AND GOATS,MEAT,2003,1.143463,0.0,0.741707,0.013207,10.84931,36.929143,1.63143,0.255519,1.143463,0.754914,47.778453,47.778453,1.886949,3159.0,63.3,3926.45,70273
23329,Ireland,SHEEP AND GOATS,MEAT,2004,1.26157399999999,0.0,0.703167,0.008366,14.50449,40.636047,2.776207,0.345035,1.26157399999999,0.711533,55.140536999999995,55.140536999999995,3.1212419999999996,3565.4,71.8,3990.96,70273
23330,Ireland,SHEEP AND GOATS,MEAT,2005,1.954589,0.0,0.914385,0.017719,17.95085,44.060087,2.35936899999999,0.41299,1.954589,0.932104,62.010937,62.010937,2.77235899999999,3613.14,73.3,4072.949,70273
23331,Ireland,SHEEP AND GOATS,MEAT,2006,1.977196,0.023782,1.011487,0.0,17.5549879999999,41.285459,3.075578,0.429369,2.000978,1.011487,58.8404469999999,58.8404469999999,3.504947,3487.9,70.3,4169.482,70273
23332,Ireland,SHEEP AND GOATS,MEAT,2007,0.736113999999999,0.0585619999999999,0.684367,0.008178,18.7518779999999,37.884008,2.841166,0.491091,0.7946759999999989,0.692545,56.6358859999999,56.6358859999999,3.332257,3264.0,65.9,4300.131,70273
23333,Ireland,SHEEP AND GOATS,MEAT,2008,0.701616,0.41595,0.454536999999999,0.0,17.07691,33.5451909999999,3.893817,0.54591,1.117566,0.454536999999999,50.6221009999999,50.6221009999999,4.4397269999999995,2919.12,58.73,4419.537,70273
23334,Ireland,SHEEP AND GOATS,MEAT,2009,0.53627,1.170629,0.340327,0.0,15.353696,33.0529,5.211873,0.593855999999999,1.706899,0.340327,48.406596,48.406596,5.805728999999999,2729.86,55.01,4485.248,70273
23335,Ireland,SHEEP AND GOATS,MEAT,2010,0.197653,0.555134,0.351374,0.009358,15.777236,28.9204209999999,4.52825299999999,0.342852,0.752787,0.360732,44.6976569999999,44.6976569999999,4.871104999999989,2382.68,47.8,4514.337,70273
23336,Ireland,SHEEP AND GOATS,MEAT,2011,0.035915,0.44262,0.362867,0.000611,19.685315,31.27824,5.36264899999999,0.457548,0.47853500000000004,0.36347799999999997,50.963555,50.963555,5.82019699999999,2409.68,48.12,4534.833,70273
23337,Ireland,SHEEP AND GOATS,MEAT,2012,0.00838899999999999,0.742375999999999,1.493451,0.0598939999999999,19.8064949999999,35.218885,4.273198,0.209428,0.750764999999999,1.553345,55.0253799999999,55.0253799999999,4.482626,2690.82,53.73,4554.169,70273
23338,Ireland,SHEEP AND GOATS,MEAT,2013,0.424619999999999,0.791748,0.926936,0.000226,17.543871,36.776625,5.75474,0.3901,1.216367999999999,0.9271619999999999,54.320496000000006,54.320496000000006,6.14484,2874.1,57.47,4574.931,70273
23339,Ireland,SHEEP AND GOATS,MEAT,2014,0.002016,0.896577,0.237126,0.0,15.318553,35.521845,5.49033799999999,0.448733,0.898593,0.237126,50.840398,50.840398,5.9390709999999896,2836.62,57.6,4602.733,70273
23340,Ireland,SHEEP AND GOATS,MEAT,2015,0.125476,0.195496999999999,0.173294,0.0,19.791773,34.942981,5.760612,0.259111,0.320972999999999,0.173294,54.734754,54.734754,6.019723,2832.77,58.36,4641.602,70273
23341,Ireland,SHEEP AND GOATS,MEAT,2016,0.156541,0.16706,0.25735,0.016354,20.0872,42.551911,4.760901,0.353417,0.323601,0.273704,62.639111,62.639111,5.114318,2892.17,60.95,4689.918,70273
23342,Ireland,SHEEP AND GOATS,MEAT,2017,0.103322,0.249839,0.219866999999999,0.007455,25.120864,47.533472,5.971971,0.597685,0.353161,0.227321999999999,72.654336,72.654336,6.569656,3183.16,67.12,4741.657,70273
23343,Ireland,SHEEP AND GOATS,MEAT,2018,0.07012,0.275012,0.247366,0.00520899999999999,22.789388,46.160659,6.04851599999999,0.505209999999999,0.345132,0.252575,68.950047,68.950047,6.553725999999989,3224.3,68.41,4802.05,70273
23344,Ireland,SHEEP AND GOATS,MEAT,2019,0.001645,0.132288,4.152604,0.012943,24.129098,47.104392,7.26715,0.72203,0.133933,4.165547,71.23348999999999,71.23348999999999,7.98918,3050.2,66.04,4866.964,70273
23345,Ireland,SHEEP AND GOATS,MEAT,2020,0.061796,0.441897,3.829315,0.00584499999999999,23.82133,48.224085,6.97250599999999,0.379793,0.503693,3.8351599999999997,72.045415,72.045415,7.352298999999991,3111.67,66.23,4925.074,70273
23346,Ireland,SHEEP AND GOATS,MEAT,2021,0.0244899999999999,0.213628,3.29452799999999,0.01305,18.058417,45.355604,6.277523,1.500363,0.2381179999999999,3.3075779999999897,63.414021,63.414021,7.7778860000000005,2971.81,63.43,4967.164,70273
23347,Ireland,SHEEP AND GOATS,MEAT,2022,0.019448,0.462155,3.415222,0.051684,19.050768,50.605538,9.36245,1.139212,0.481603,3.466906,69.656306,69.656306,10.501662000000001,3197.08,68.17,5005.888,70273
24206,Italy,BOVINE,MEAT,2002,0.880094,1.810879,0.000114,279.798389,44.527525,67.5071849999999,41.22436,339.423308,2.690973,279.798503,112.03470999999989,112.03470999999989,380.647668,4337.0,1133.8,57007.923,301340
24207,Italy,BOVINE,MEAT,2003,0.029938,2.093775,0.0271149999999999,287.514137,48.1729599999999,85.619065,45.21404,419.641345,2.123713,287.541252,133.7920249999999,133.7920249999999,464.855385,4212.85,1127.82,57207.231,301340
24208,Italy,BOVINE,MEAT,2004,0.038286,3.310967,0.767482,288.702946,56.105725,102.90894,62.08316,380.569014,3.349253,289.47042799999997,159.014665,159.014665,442.652174,4223.13,1151.36,57643.12,301340
24209,Italy,BOVINE,MEAT,2005,0.00690399999999999,2.798239,0.975548,293.593338999999,18.96661,108.21479,73.12356,401.264901,2.805143,294.568886999999,127.1814,127.1814,474.388461,4133.86,1114.15,58078.202,301340
24210,Italy,BOVINE,MEAT,2006,0.0178219999999999,0.016848,0.897806,53.115267,16.176545,114.98592,77.490625,430.148183,0.034669999999999895,54.013073000000006,131.162465,131.162465,507.63880800000004,4054.42,1110.63,58321.55,301340
24211,Italy,BOVINE,MEAT,2007,0.010323,0.006726,0.854544,46.891074,9.016855,120.180425,85.611965,412.314685,0.017049,47.745618,129.19728,129.19728,497.92665,3997.44,1126.65,58538.256,301340
24212,Italy,BOVINE,MEAT,2008,0.018603,0.020736,0.62071,53.40067,16.656335,122.392145,42.874935,450.869423,0.039339,54.02138,139.04847999999998,139.04847999999998,493.744358,3833.4,1059.24,59018.709,301340
24213,Italy,BOVINE,MEAT,2009,0.004122,0.011628,1.19106199999999,54.1345969999999,10.25801,115.823595,63.40464,454.463881,0.01575,55.32565899999989,126.081605,126.081605,517.868521,3838.23,1055.01,59429.748,301340
24214,Italy,BOVINE,MEAT,2010,0.091567,2.752783,0.152512999999999,263.265457999999,27.949929,132.577764999999,64.867375,429.434383,2.84435,263.417970999999,160.527693999999,160.527693999999,494.301758,3861.62,1075.41,59695.934,301340
24215,Italy,BOVINE,MEAT,2011,0.192372,2.431676,0.075892,255.927354,29.062919,131.334391999999,62.1667489999999,396.663825,2.624048,256.003246,160.397310999999,160.397310999999,458.8305739999999,3609.7,1009.21,59948.966,301340
24216,Italy,BOVINE,MEAT,2012,0.189644999999999,3.422676,0.034417,232.658978,18.401541,129.933028,62.4486,377.414278999999,3.6123209999999992,232.69339499999998,148.33456900000002,148.33456900000002,439.862878999999,3528.64,981.12,60102.937,301340
24217,Italy,BOVINE,MEAT,2013,0.307705,3.321141,0.094841,222.981615,19.2282109999999,120.853122,65.346322,378.103855999999,3.628846,223.076456,140.0813329999999,140.0813329999999,443.45017799999897,3065.13,855.32,60277.354,301340
24218,Italy,BOVINE,MEAT,2014,0.657719,3.21154,0.222397999999999,220.139809,18.702379,120.046612,64.760619,385.433715,3.869259,220.362207,138.748991,138.748991,450.194334,2589.78,813.4,60347.845,301340
24219,Italy,BOVINE,MEAT,2015,1.29787,3.241623,0.375705,209.387146,16.535194,133.154437,66.890577,370.672521,4.539493,209.762851,149.689631,149.689631,437.563098,2711.67,788.28,60297.738,301340
24220,Italy,BOVINE,MEAT,2016,0.888652,1.941658,0.23176,222.194099999999,19.3103639999999,134.236108,66.593246,358.414961,2.83031,222.425859999999,153.5464719999999,153.5464719999999,425.00820699999997,2845.55,809.66,60168.074,301340
24221,Italy,BOVINE,MEAT,2017,0.322847999999999,1.716559,0.250528,226.489393,17.831972,138.286714,58.90518,359.420419,2.039406999999999,226.739921,156.118686,156.118686,418.325599,2651.4,756.42,60069.179,301340
24222,Italy,BOVINE,MEAT,2018,0.365968,1.113361,0.39788,231.811256,13.593767,134.212446,68.523231,351.489863,1.4793290000000001,232.20913599999997,147.806213,147.806213,420.013094,2768.19,809.22,59938.885,301340
24223,Italy,BOVINE,MEAT,2019,0.173775,1.255944,0.214209,240.654386999999,15.98115,123.528997,68.933423,360.118465,1.429719,240.868595999999,139.51014700000002,139.51014700000002,429.051888,2729.6,779.82,59815.966,301340
24224,Italy,BOVINE,MEAT,2020,0.129922,0.799479,0.505002,252.162599,18.38643,113.739762,57.405477,342.111812,0.929401,252.667601,132.126192,132.126192,399.517289,2694.34,732.28,59639.898,301340
24225,Italy,BOVINE,MEAT,2021,0.097397,1.431408,0.024993,253.906265,18.8717279999999,137.391816,55.1248759999999,337.642136,1.528805,253.93125799999999,156.2635439999999,156.2635439999999,392.7670119999999,2774.54,747.89,59361.259,301340
24226,Italy,BOVINE,MEAT,2022,0.342885,2.306953,0.004467,239.120688,10.6919159999999,134.526,51.672022,333.168307,2.649838,239.125155,145.21791599999992,145.21791599999992,384.840329,2797.66,747.21,59119.4,301340
24903,Italy,PIGS,MEAT,2002,0.03276,0.84903,0.09906,74.138015,29.047575,158.766515,6.0297,865.17248,0.88179,74.23707499999999,187.81409,187.81409,871.20218,13275.5,1535.9,57007.923,301340
24904,Italy,PIGS,MEAT,2003,0.0387659999999999,1.108614,0.075114,88.23825,29.2045849999999,165.23654,4.387215,885.277991,1.1473799999999998,88.31336399999999,194.4411249999999,194.4411249999999,889.665206,13576.25,1588.91,57207.231,301340
24905,Italy,PIGS,MEAT,2004,0.0,0.940524,0.082368,71.446518,39.995415,197.7448,3.24267,889.318368,0.940524,71.528886,237.740215,237.740215,892.5610379999999,13583.28,1589.89,57643.12,301340
24906,Italy,PIGS,MEAT,2005,0.102726,4.595292,0.057642,54.563418,40.451475,196.860335,4.6224,924.214593,4.698017999999999,54.62106,237.31180999999998,237.31180999999998,928.836993,13010.24,1514.74,58078.202,301340
24907,Italy,PIGS,MEAT,2006,0.068406,0.0,0.001248,19.75272,44.174035,196.27789,7.91698,939.362226,0.068406,19.753968,240.45192500000002,240.45192500000002,947.2792059999999,13380.01,1556.06,58321.55,301340
24908,Italy,PIGS,MEAT,2007,0.0,0.0,0.0,25.70841,48.8396,201.525785,14.90667,1034.934826,0.0,25.70841,250.365385,250.365385,1049.841496,13595.61,1603.28,58538.256,301340
24909,Italy,PIGS,MEAT,2008,0.0,0.0,0.0,15.062658,63.09754,211.6024,16.481725,962.802071,0.0,15.062658,274.69993999999997,274.69993999999997,979.2837959999999,13616.41,1606.01,59018.709,301340
24910,Italy,PIGS,MEAT,2009,0.0,0.0,0.0,29.808324,56.58731,204.940049999999,9.34767,987.47397,0.0,29.808324,261.527359999999,261.527359999999,996.82164,13593.7799999999,1628.02,59429.748,301340
24911,Italy,PIGS,MEAT,2010,0.0,0.629626999999999,0.014001,43.530367,62.510877,221.289458,8.562967,1037.201986,0.629626999999999,43.544368,283.800335,283.800335,1045.764953,12929.73,1634.61,59695.934,301340
24912,Italy,PIGS,MEAT,2011,0.028181,0.654402,0.0,44.275273,74.63401,225.114793,3.173689,1068.164506,0.682583,44.275273,299.748803,299.748803,1071.338195,12378.63,1572.97,59948.966,301340
24913,Italy,PIGS,MEAT,2012,0.028096,0.965584,0.0,32.138421,82.074363,222.5838,5.274018,1003.496253,0.99368,32.138421,304.658163,304.658163,1008.770271,12707.33,1624.23,60102.937,301340
24914,Italy,PIGS,MEAT,2013,0.016856,1.099864,0.004846,32.771378,88.683551,211.369815,4.62435999999999,1029.830887,1.11672,32.776224,300.053366,300.053366,1034.455247,13148.24,1630.54,60277.354,301340
24915,Italy,PIGS,MEAT,2014,0.0,0.2799,0.0,41.709519,76.804493,200.860002,4.21817,1116.257132,0.2799,41.709519,277.664495,277.664495,1120.475302,11004.31,1335.55,60347.845,301340
